episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited
585,400,37,39,-7.96,0.7221,0,1,32
586,400,45,45,2.59,0.7217,0,1,32
587,400,48,48,-1.01,0.7212,0,1,32
588,400,45,45,-2.01,0.7207,0,1,32
589,400,48,48,6.29,0.7202,0,1,32
590,400,44,44,-1.26,0.7198,0,1,32
591,400,46,46,-2.81,0.7193,0,1,32
592,400,42,42,-6.06,0.7188,0,1,32
593,400,49,49,5.84,0.7183,0,1,32
594,400,30,30,-15.91,0.7179,0,1,32
595,400,41,41,-6.76,0.7174,0,1,32
596,400,45,45,-6.86,0.7169,0,1,32
597,400,46,46,-3.06,0.7164,0,1,32
598,400,41,41,-12.21,0.716,0,1,32
599,400,43,43,-1.91,0.7155,0,1,32
600,400,47,47,-1.46,0.715,0,1,32
601,400,43,43,2.99,0.7145,0,1,32
602,351,49,51,16.33,0.7141,0,1,32
603,313,49,51,19.46,0.7136,0,1,32
604,400,48,48,-1.66,0.7131,0,1,32
605,400,47,47,-3.41,0.7126,0,1,32
606,393,49,51,4.36,0.7122,0,1,32
607,400,49,49,1.94,0.7117,0,1,32
608,400,46,46,2.94,0.7112,0,1,32
609,400,43,43,-8.01,0.7107,0,1,32
610,400,44,44,-1.61,0.7103,0,1,32
611,400,21,21,-36.96,0.7098,0,1,32
612,400,39,39,-6.66,0.7093,0,1,32
613,400,38,38,-14.21,0.7088,0,1,32
614,400,46,46,-6.21,0.7084,0,1,32
615,400,46,46,3.29,0.7079,0,1,32
616,400,40,40,-7.91,0.7074,0,1,32
617,400,42,42,-4.26,0.7069,0,1,32
618,400,47,47,4.69,0.7065,0,1,32
619,400,33,33,-13.31,0.706,0,1,32
620,400,42,42,-1.01,0.7055,0,1,32
621,400,47,47,1.44,0.705,0,1,32
622,400,42,42,0.09,0.7046,0,1,32
623,400,47,47,14.14,0.7041,0,1,32
624,342,49,51,13.57,0.7036,0,1,32
625,400,36,36,-10.86,0.7031,0,1,32
626,400,49,51,10.94,0.7026,0,1,32
627,400,37,37,0.39,0.7022,0,1,32
628,400,48,48,-8.31,0.7017,0,1,32
629,400,46,46,-1.56,0.7012,0,1,32
630,400,44,44,5.44,0.7007,0,1,32
631,400,37,37,-7.81,0.7003,0,1,32
632,400,45,45,-3.61,0.6998,0,1,32
633,400,46,46,6.49,0.6993,0,1,32
634,400,47,47,0.14,0.6988,0,1,32
635,400,41,43,-0.46,0.6984,0,1,32
636,400,44,44,-5.46,0.6979,0,1,32
637,400,47,47,1.29,0.6974,0,1,32
638,400,45,45,-2.36,0.6969,0,1,32
639,400,44,44,3.44,0.6965,0,1,32
640,400,39,41,-3.61,0.696,0,1,32
641,400,46,46,-0.31,0.6955,0,1,32
642,400,48,48,11.49,0.695,0,1,32
643,400,48,48,0.89,0.6946,0,1,32
644,400,37,37,-6.71,0.6941,0,1,32
645,400,40,40,-9.26,0.6936,0,1,32
646,327,49,51,13.37,0.6931,0,1,32
647,400,44,44,-1.56,0.6927,0,1,32
648,400,46,46,6.59,0.6922,0,1,32
649,400,46,46,8.54,0.6917,0,1,32
650,400,43,43,5.59,0.6913,0,1,32
651,391,49,51,12.13,0.6908,0,1,32
652,400,48,48,-5.11,0.6903,0,1,32
653,400,49,49,10.74,0.6898,0,1,32
654,400,49,51,8.79,0.6894,0,1,32
655,400,49,49,2.54,0.6889,0,1,32
656,366,49,51,7.63,0.6884,0,1,32
657,400,46,46,5.09,0.6879,0,1,32
658,400,43,43,-3.71,0.6875,0,1,32
659,400,45,45,-3.36,0.687,0,1,32
660,400,44,44,4.14,0.6865,0,1,32
661,360,49,51,15.49,0.686,0,1,32
662,383,49,51,9.76,0.6855,0,1,32
663,379,49,51,8.2,0.6851,0,1,32
664,400,44,44,-12.76,0.6846,0,1,32
665,386,49,51,17.23,0.6841,0,1,32
666,400,48,48,4.19,0.6836,0,1,32
667,400,41,41,-8.31,0.6832,0,1,32
668,400,41,41,-2.91,0.6827,0,1,32
669,400,40,40,-8.36,0.6822,0,1,32
670,394,49,51,2.9,0.6818,0,1,32
671,400,47,47,2.74,0.6813,0,1,32
672,400,47,47,0.99,0.6808,0,1,32
673,400,48,48,12.64,0.6803,0,1,32
674,362,49,51,15.92,0.6799,0,1,32
675,396,49,51,5.03,0.6794,0,1,32
676,400,49,49,3.79,0.6789,0,1,32
677,400,45,45,0.19,0.6784,0,1,32
678,400,36,36,-2.26,0.678,0,1,32
679,400,39,39,4.69,0.6775,0,1,32
680,400,48,48,10.24,0.677,0,1,32
681,400,45,45,-1.91,0.6765,0,1,32
682,400,45,47,0.44,0.6761,0,1,32
683,400,48,50,-0.96,0.6756,0,1,32
684,400,43,43,0.24,0.6751,0,1,32
685,400,49,49,15.24,0.6746,0,1,32
686,400,45,45,-1.46,0.6742,0,1,32
687,398,49,51,10.56,0.6737,0,1,32
688,400,48,48,6.89,0.6732,0,1,32
689,400,47,47,-0.76,0.6727,0,1,32
690,366,49,51,4.18,0.6723,0,1,32
691,400,40,40,-1.26,0.6718,0,1,32
692,348,49,51,13.81,0.6713,0,1,32
693,323,49,51,17.26,0.6708,0,1,32
694,400,44,44,-0.81,0.6704,0,1,32
695,400,14,14,-32.31,0.6699,0,1,32
696,400,48,48,8.09,0.6694,0,1,32
697,400,44,44,-3.06,0.6689,0,1,32
698,400,47,47,12.29,0.6684,0,1,32
699,400,47,47,2.19,0.668,0,1,32
700,369,49,51,13.8,0.6675,0,1,32
701,400,48,48,6.54,0.667,0,1,32
702,400,49,49,6.49,0.6665,0,1,32
703,400,40,40,-6.61,0.6661,0,1,32
704,391,49,51,18.58,0.6656,0,1,32
705,400,48,48,5.44,0.6651,0,1,32
706,350,49,51,17.89,0.6646,0,1,32
707,400,42,42,0.09,0.6642,0,1,32
708,400,48,48,8.94,0.6637,0,1,32
709,400,49,49,4.49,0.6632,0,1,32
710,377,49,51,11.37,0.6627,0,1,32
711,400,48,48,13.59,0.6623,0,1,32
712,342,49,51,11.22,0.6618,0,1,32
713,379,49,51,7.4,0.6613,0,1,32
714,400,46,46,2.04,0.6609,0,1,32
715,345,49,51,14.59,0.6604,0,1,32
716,349,49,51,14.05,0.6599,0,1,32
717,400,45,45,-2.06,0.6594,0,1,32
718,372,49,51,3.17,0.659,0,1,32
719,345,49,51,18.69,0.6585,0,1,32
720,400,46,46,9.99,0.658,0,1,32
721,400,49,49,11.74,0.6575,0,1,32
722,397,49,51,8.57,0.6571,0,1,32
723,400,49,49,0.59,0.6566,0,1,32
724,377,49,51,20.72,0.6561,0,1,32
725,291,49,51,23.78,0.6556,0,1,32
726,385,49,51,13.89,0.6552,0,1,32
727,375,49,51,6.69,0.6547,0,1,32
728,400,49,49,12.74,0.6542,0,1,32
729,392,49,51,4.17,0.6537,0,1,32
730,341,49,51,14.93,0.6532,0,1,32
731,325,49,51,19.39,0.6528,0,1,32
732,397,49,51,12.47,0.6523,0,1,32
733,400,49,49,8.79,0.6518,0,1,32
734,400,46,46,-2.51,0.6514,0,1,32
735,400,42,42,3.94,0.6509,0,1,32
736,399,49,51,12.85,0.6504,0,1,32
737,340,49,51,16.29,0.6499,0,1,32
738,347,49,51,13.32,0.6495,0,1,32
739,357,49,51,11.52,0.649,0,1,32
740,305,49,51,19.59,0.6485,0,1,32
741,400,49,49,13.29,0.648,0,1,32
742,400,41,41,-0.26,0.6476,0,1,32
743,314,49,51,22.75,0.6471,0,1,32
744,400,49,49,8.04,0.6466,0,1,32
745,400,48,50,8.59,0.6461,0,1,32
746,371,49,51,2.48,0.6457,0,1,32
747,368,49,51,13.81,0.6452,0,1,32
748,400,46,46,7.54,0.6447,0,1,32
749,386,49,51,10.08,0.6442,0,1,32
750,376,49,51,17.18,0.6438,0,1,32
751,392,49,51,7.82,0.6433,0,1,32
752,400,48,48,0.34,0.6428,0,1,32
753,400,46,46,6.44,0.6423,0,1,32
754,344,49,51,16.35,0.6419,0,1,32
755,369,49,51,16.45,0.6414,0,1,32
756,311,49,51,21.53,0.6409,0,1,32
757,400,49,49,10.49,0.6404,0,1,32
758,333,49,51,22.06,0.64,0,1,32
759,321,49,51,19.33,0.6395,0,1,32
760,400,49,49,6.94,0.639,0,1,32
761,326,49,51,14.73,0.6385,0,1,32
762,269,49,51,20.75,0.6381,0,1,32
763,400,46,46,-0.41,0.6376,0,1,32
764,359,49,51,14.9,0.6371,0,1,32
765,400,46,46,10.54,0.6366,0,1,32
766,400,48,48,-0.21,0.6361,0,1,32
767,400,49,49,6.89,0.6357,0,1,32
768,400,40,40,-6.71,0.6352,0,1,32
769,400,49,49,8.24,0.6347,0,1,32
770,312,49,51,15.67,0.6342,0,1,32
771,314,49,51,20.3,0.6338,0,1,32
772,396,49,51,18.73,0.6333,0,1,32
773,391,49,51,16.38,0.6328,0,1,32
774,329,49,51,20.7,0.6323,0,1,32
775,324,49,51,19.0,0.6319,0,1,32
776,316,49,51,20.58,0.6314,0,1,32
777,376,49,51,11.28,0.6309,0,1,32
778,280,49,51,24.99,0.6304,0,1,32
779,355,49,51,19.79,0.63,0,1,32
780,364,49,51,20.15,0.6295,0,1,32
781,392,49,51,14.62,0.629,0,1,32
782,365,49,51,14.69,0.6285,0,1,32
783,400,45,45,8.99,0.6281,0,1,32
784,270,49,51,24.79,0.6276,0,1,32
785,400,48,48,13.94,0.6271,0,1,32
786,317,49,51,22.57,0.6266,0,1,32
787,288,49,51,21.26,0.6262,0,1,32
788,400,48,48,6.94,0.6257,0,1,32
789,312,49,51,13.67,0.6252,0,1,32
790,332,49,51,18.92,0.6248,0,1,32
791,378,49,51,13.11,0.6243,0,1,32
792,400,49,49,6.94,0.6238,0,1,32
793,400,49,49,4.14,0.6233,0,1,32
794,400,49,49,8.14,0.6229,0,1,32
795,354,49,51,19.75,0.6224,0,1,32
796,270,49,51,23.04,0.6219,0,1,32
797,347,49,51,18.27,0.6214,0,1,32
798,363,49,51,9.26,0.621,0,1,32
799,400,46,46,10.49,0.6205,0,1,32
800,287,49,51,21.27,0.62,0,1,32
801,346,49,51,17.83,0.6195,0,1,32
802,400,49,49,2.74,0.619,0,1,32
803,272,49,51,29.32,0.6186,0,1,32
804,391,49,51,13.43,0.6181,0,1,32
805,344,49,51,17.5,0.6176,0,1,32
806,385,49,51,10.64,0.6171,0,1,32
807,278,49,51,33.66,0.6167,0,1,32
808,304,49,51,20.45,0.6162,0,1,32
809,400,45,45,9.24,0.6157,0,1,32
810,280,49,51,24.04,0.6153,0,1,32
811,383,49,51,11.31,0.6148,0,1,32
812,338,49,51,19.56,0.6143,0,1,32
813,400,49,49,5.44,0.6138,0,1,32
814,327,49,51,21.62,0.6134,0,1,32
815,365,49,51,14.34,0.6129,0,1,32
816,315,49,51,17.84,0.6124,0,1,32
817,371,49,51,12.73,0.6119,0,1,32
818,369,49,51,2.55,0.6115,0,1,32
819,362,49,51,20.67,0.611,0,1,32
820,340,49,51,18.54,0.6105,0,1,32
821,360,49,51,15.74,0.61,0,1,32
822,303,49,51,17.61,0.6096,0,1,32
823,385,49,51,17.74,0.6091,0,1,32
824,400,49,49,10.04,0.6086,0,1,32
825,370,49,51,13.24,0.6081,0,1,32
826,332,49,51,13.97,0.6077,0,1,32
827,352,49,51,16.92,0.6072,0,1,32
828,335,49,51,18.44,0.6067,0,1,32
829,347,49,51,11.77,0.6062,0,1,32
830,330,49,51,25.44,0.6058,0,1,32
831,353,49,51,13.21,0.6053,0,1,32
832,387,49,51,8.32,0.6048,0,1,32
833,317,49,51,22.42,0.6043,0,1,32
834,363,49,51,15.71,0.6038,0,1,32
835,340,49,51,20.54,0.6034,0,1,32
836,338,49,51,19.96,0.6029,0,1,32
837,319,49,51,26.55,0.6024,0,1,32
838,400,49,49,13.04,0.6019,0,1,32
839,379,49,51,11.1,0.6015,0,1,32
840,341,49,51,23.78,0.601,0,1,32
841,400,46,46,8.29,0.6005,0,1,32
842,395,49,51,13.69,0.6,0,1,32
843,394,49,51,14.25,0.5996,0,1,32
844,313,49,51,19.86,0.5991,0,1,32
845,400,45,45,-1.51,0.5986,0,1,32
846,302,49,51,18.17,0.5981,0,1,32
847,385,49,51,16.64,0.5977,0,1,32
848,372,49,51,22.57,0.5972,0,1,32
849,400,49,49,17.79,0.5967,0,1,32
850,385,49,51,7.74,0.5962,0,1,32
851,400,48,50,8.64,0.5958,0,1,32
852,344,49,51,21.85,0.5953,0,1,32
853,378,49,51,11.46,0.5948,0,1,32
854,315,49,51,18.14,0.5944,0,1,32
855,382,49,51,12.87,0.5939,0,1,32
856,341,49,51,21.53,0.5934,0,1,32
857,360,49,51,19.84,0.5929,0,1,32
858,383,49,51,20.41,0.5925,0,1,32
859,400,45,45,6.69,0.592,0,1,32
860,400,33,33,-4.86,0.5915,0,1,32
861,360,49,51,19.54,0.591,0,1,32
862,335,49,51,20.44,0.5906,0,1,32
863,343,49,51,19.46,0.5901,0,1,32
864,367,49,51,13.07,0.5896,0,1,32
865,350,49,51,16.89,0.5891,0,1,32
866,396,49,51,16.53,0.5887,0,1,32
867,352,49,51,12.57,0.5882,0,1,32
868,312,49,51,21.97,0.5877,0,1,32
869,304,49,51,20.95,0.5872,0,1,32
870,329,49,51,22.95,0.5867,0,1,32
871,334,49,51,18.15,0.5863,0,1,32
872,260,49,51,26.44,0.5858,0,1,32
873,304,49,51,21.25,0.5853,0,1,32
874,315,49,51,23.54,0.5849,0,1,32
875,384,49,51,10.35,0.5844,0,1,32
876,366,49,51,22.48,0.5839,0,1,32
877,376,49,51,15.88,0.5834,0,1,32
878,317,49,51,27.37,0.583,0,1,32
879,314,49,51,24.3,0.5825,0,1,32
880,365,49,51,15.14,0.582,0,1,32
881,327,49,51,18.87,0.5815,0,1,32
882,358,49,51,19.06,0.5811,0,1,32
883,272,49,51,25.37,0.5806,0,1,32
884,302,49,51,19.57,0.5801,0,1,32
885,306,49,51,25.48,0.5796,0,1,32
886,342,49,51,20.32,0.5792,0,1,32
887,375,49,51,13.74,0.5787,0,1,32
888,355,49,51,16.69,0.5782,0,1,32
889,313,49,51,21.11,0.5777,0,1,32
890,333,49,51,23.26,0.5773,0,1,32
891,367,49,51,18.77,0.5768,0,1,32
892,257,49,51,27.57,0.5763,0,1,32
893,336,49,51,19.58,0.5758,0,1,32
894,296,49,51,27.53,0.5754,0,1,32
895,339,49,51,17.9,0.5749,0,1,32
896,298,49,51,23.91,0.5744,0,1,32
897,267,49,51,30.12,0.5739,0,1,32
898,315,49,51,21.94,0.5735,0,1,32
899,306,49,51,23.73,0.573,0,1,32
900,336,49,51,12.18,0.5725,0,1,32
901,305,49,51,27.94,0.572,0,1,32
902,350,49,51,16.69,0.5716,0,1,32
903,326,49,51,15.73,0.5711,0,1,32
904,278,49,51,29.96,0.5706,0,1,32
905,338,49,51,22.61,0.5701,0,1,32
906,344,49,51,25.65,0.5696,0,1,32
907,295,49,51,21.29,0.5692,0,1,32
908,400,49,49,9.29,0.5687,0,1,32
909,400,47,47,8.14,0.5682,0,1,32
910,395,49,51,15.39,0.5677,0,1,32
911,352,49,51,21.62,0.5673,0,1,32
912,323,49,51,22.51,0.5668,0,1,32
913,400,49,49,15.84,0.5663,0,1,32
914,400,48,48,12.34,0.5658,0,1,32
915,379,49,51,17.35,0.5654,0,1,32
916,326,49,51,19.63,0.5649,0,1,32
917,400,49,49,17.14,0.5644,0,1,32
918,400,46,46,7.69,0.5639,0,1,32
919,351,49,51,17.68,0.5635,0,1,32
920,320,49,51,19.24,0.563,0,1,32
921,307,49,51,23.07,0.5625,0,1,32
922,398,49,51,18.56,0.562,0,1,32
923,337,49,51,18.42,0.5616,0,1,32
924,306,49,51,23.48,0.5611,0,1,32
925,362,49,51,18.97,0.5606,0,1,32
926,337,49,51,21.42,0.5601,0,1,32
927,380,49,51,13.94,0.5597,0,1,32
928,328,49,51,19.76,0.5592,0,1,32
929,287,49,51,26.47,0.5587,0,1,32
930,260,49,51,30.34,0.5583,0,1,32
931,308,49,51,21.06,0.5578,0,1,32
932,357,49,51,19.07,0.5573,0,1,32
933,272,49,51,26.47,0.5568,0,1,32
934,329,49,51,24.9,0.5564,0,1,32
935,345,49,51,27.64,0.5559,0,1,32
936,342,49,51,19.22,0.5554,0,1,32
937,269,49,51,30.0,0.5549,0,1,32
938,283,49,51,28.31,0.5545,0,1,32
939,316,49,51,16.63,0.554,0,1,32
940,298,49,51,23.11,0.5535,0,1,32
941,295,49,51,28.14,0.553,0,1,32
942,283,49,51,29.56,0.5526,0,1,32
943,341,49,51,19.33,0.5521,0,1,32
944,317,49,51,22.57,0.5516,0,1,32
945,294,49,51,26.1,0.5511,0,1,32
946,273,49,51,26.91,0.5507,0,1,32
947,343,49,51,21.51,0.5502,0,1,32
948,265,49,51,26.39,0.5497,0,1,32
949,290,49,51,28.54,0.5492,0,1,32
950,391,49,51,3.58,0.5488,0,1,32
951,287,49,51,28.02,0.5483,0,1,32
952,400,48,48,9.84,0.5478,0,1,32
953,338,49,51,22.36,0.5473,0,1,32
954,230,49,51,31.89,0.5469,0,1,32
955,298,49,51,22.01,0.5464,0,1,32
956,225,49,51,28.74,0.5459,0,1,32
957,300,49,51,25.14,0.5454,0,1,32
958,343,49,51,19.76,0.545,0,1,32
959,311,49,51,20.63,0.5445,0,1,32
960,243,49,51,30.01,0.544,0,1,32
961,295,49,51,28.69,0.5435,0,1,32
962,363,49,51,23.36,0.5431,0,1,32
963,400,27,27,-6.96,0.5426,0,1,32
964,400,43,43,4.19,0.5421,0,1,32
965,400,47,47,9.89,0.5416,0,1,32
966,342,49,51,20.22,0.5412,0,1,32
967,275,49,51,27.84,0.5407,0,1,32
968,255,49,51,30.39,0.5402,0,1,32
969,292,49,51,20.77,0.5397,0,1,32
970,290,49,51,26.24,0.5393,0,1,32
971,329,49,51,24.0,0.5388,0,1,32
972,281,49,51,26.98,0.5383,0,1,32
973,335,49,51,20.54,0.5378,0,1,32
974,300,49,51,23.69,0.5373,0,1,32
975,400,48,48,17.14,0.5369,0,1,32
976,361,49,51,18.48,0.5364,0,1,32
977,265,49,51,29.79,0.5359,0,1,32
978,347,49,51,27.62,0.5354,0,1,32
979,222,49,51,33.12,0.535,0,1,32
980,329,49,51,25.45,0.5345,0,1,32
981,356,49,51,21.28,0.534,0,1,32
982,294,49,51,24.15,0.5335,0,1,32
983,261,49,51,32.78,0.5331,0,1,32
984,282,49,51,24.42,0.5326,0,1,32
985,295,49,51,27.19,0.5321,0,1,32
986,190,49,51,40.64,0.5316,0,1,32
987,321,49,51,24.53,0.5312,0,1,32
988,280,49,51,28.24,0.5307,0,1,32
989,271,49,51,26.88,0.5302,0,1,32
990,331,49,51,17.53,0.5297,0,1,32
991,362,49,51,22.97,0.5293,0,1,32
992,247,49,51,32.27,0.5288,0,1,32
993,276,49,51,24.93,0.5283,0,1,32
994,262,49,51,31.57,0.5279,0,1,32
995,273,49,51,27.21,0.5274,0,1,32
996,244,49,51,31.6,0.5269,0,1,32
997,268,49,51,28.86,0.5264,0,1,32
998,286,49,51,24.18,0.526,0,1,32
999,334,49,51,24.35,0.5255,0,1,32
1000,319,49,51,21.85,0.525,0,1,32
1001,316,49,51,20.03,0.5245,0,1,32
1002,267,49,51,27.67,0.5241,0,1,32
1003,274,49,51,23.75,0.5236,0,1,32
1004,329,49,51,25.35,0.5231,0,1,32
1005,263,49,51,25.51,0.5226,0,1,32
1006,299,49,51,20.35,0.5222,0,1,32
1007,279,49,51,28.65,0.5217,0,1,32
1008,354,49,51,20.05,0.5212,0,1,32
1009,303,49,51,16.71,0.5207,0,1,32
1010,308,49,51,32.36,0.5203,0,1,32
1011,400,33,33,3.39,0.5198,0,1,32
1012,349,49,51,24.75,0.5193,0,1,32
1013,323,49,51,20.96,0.5188,0,1,32
1014,309,49,51,23.65,0.5184,0,1,32
1015,215,49,51,37.99,0.5179,0,1,32
1016,317,49,51,24.67,0.5174,0,1,32
1017,326,49,51,25.13,0.5169,0,1,32
1018,247,49,51,31.87,0.5165,0,1,32
1019,293,49,51,26.21,0.516,0,1,32
1020,213,49,51,31.11,0.5155,0,1,32
1021,280,49,51,32.94,0.515,0,1,32
1022,290,49,51,25.49,0.5146,0,1,32
1023,248,49,51,30.11,0.5141,0,1,32
1024,264,49,51,29.45,0.5136,0,1,32
1025,259,49,51,29.55,0.5131,0,1,32
1026,285,49,51,28.04,0.5127,0,1,32
1027,252,49,51,28.22,0.5122,0,1,32
1028,226,49,51,29.83,0.5117,0,1,32
1029,255,49,51,31.94,0.5112,0,1,32
1030,283,49,51,28.46,0.5108,0,1,32
1031,275,49,51,30.19,0.5103,0,1,32
1032,250,49,51,34.94,0.5098,0,1,32
1033,294,49,51,29.4,0.5093,0,1,32
1034,265,49,51,27.44,0.5089,0,1,32
1035,259,49,51,30.35,0.5084,0,1,32
1036,291,49,51,25.03,0.5079,0,1,32
1037,312,49,51,28.22,0.5074,0,1,32
1038,298,49,51,18.86,0.507,0,1,32
1039,248,49,51,30.46,0.5065,0,1,32
1040,259,49,51,32.3,0.506,0,1,32
1041,269,49,51,29.2,0.5055,0,1,32
1042,294,49,51,31.6,0.505,0,1,32
1043,261,49,51,34.08,0.5046,0,1,32
1044,212,49,51,31.82,0.5041,0,1,32
1045,263,49,51,33.31,0.5036,0,1,32
1046,262,49,51,30.12,0.5031,0,1,32
1047,213,49,51,38.11,0.5027,0,1,32
1048,248,49,51,33.36,0.5022,0,1,32
1049,303,49,51,26.91,0.5017,0,1,32
1050,244,49,51,35.9,0.5012,0,1,32
1051,234,49,51,35.9,0.5008,0,1,32
1052,302,49,51,28.47,0.5003,0,1,32
1053,400,32,32,-3.61,0.4998,0,1,32
1054,376,49,51,11.08,0.4993,0,1,32
1055,276,49,51,26.98,0.4989,0,1,32
1056,312,49,51,26.47,0.4984,0,1,32
1057,249,49,51,31.95,0.4979,0,1,32
1058,300,49,51,23.34,0.4974,0,1,32
1059,263,49,51,27.96,0.497,0,1,32
1060,400,49,49,19.19,0.4965,0,1,32
1061,288,49,51,27.56,0.496,0,1,32
1062,206,49,51,36.13,0.4956,0,1,32
1063,350,49,51,18.44,0.4951,0,1,32
1064,400,49,49,16.09,0.4946,0,1,32
1065,279,49,51,30.25,0.4941,0,1,32
1066,400,39,39,11.44,0.4937,0,1,32
1067,397,49,51,17.72,0.4932,0,1,32
1068,313,49,51,24.91,0.4927,0,1,32
1069,400,49,49,12.39,0.4922,0,1,32
1070,390,49,51,16.39,0.4918,0,1,32
1071,374,49,51,21.3,0.4913,0,1,32
1072,381,49,51,18.58,0.4908,0,1,32
1073,301,49,51,28.93,0.4903,0,1,32
1074,321,49,51,26.33,0.4899,0,1,32
1075,390,49,51,21.49,0.4894,0,1,32
1076,400,44,44,20.54,0.4889,0,1,32
1077,298,49,51,32.71,0.4884,0,1,32
1078,255,49,51,30.29,0.4879,0,1,32
1079,245,49,51,33.94,0.4875,0,1,32
1080,282,49,51,31.32,0.487,0,1,32
1081,222,49,51,32.27,0.4865,0,1,32
1082,258,49,51,33.06,0.486,0,1,32
1083,232,49,51,33.27,0.4856,0,1,32
1084,226,49,51,37.03,0.4851,0,1,32
1085,222,49,51,33.97,0.4846,0,1,32
1086,266,49,51,33.48,0.4841,0,1,32
1087,299,49,51,22.0,0.4837,0,1,32
1088,325,49,51,23.79,0.4832,0,1,32
1089,252,49,51,34.52,0.4827,0,1,32
1090,260,49,51,34.04,0.4822,0,1,32
1091,263,49,51,35.21,0.4818,0,1,32
1092,223,49,51,37.31,0.4813,0,1,32
1093,273,49,51,27.46,0.4808,0,1,32
1094,209,49,51,34.15,0.4803,0,1,32
1095,235,49,51,31.94,0.4799,0,1,32
1096,220,49,51,36.74,0.4794,0,1,32
1097,288,49,51,31.91,0.4789,0,1,32
1098,231,49,51,35.18,0.4784,0,1,32
1099,246,49,51,33.93,0.478,0,1,32
1100,222,49,51,36.82,0.4775,0,1,32
1101,194,49,51,37.85,0.477,0,1,32
1102,251,49,51,27.98,0.4766,0,1,32
1103,260,49,51,35.49,0.4761,0,1,32
1104,244,49,51,40.05,0.4756,0,1,32
1105,261,49,51,31.08,0.4751,0,1,32
1106,339,49,51,26.4,0.4747,0,1,32
1107,358,49,51,31.61,0.4742,0,1,32
1108,254,49,51,33.65,0.4737,0,1,32
1109,244,49,51,34.85,0.4732,0,1,32
1110,251,49,51,28.63,0.4728,0,1,32
1111,271,49,51,29.78,0.4723,0,1,32
1112,278,49,51,31.11,0.4718,0,1,32
1113,265,49,51,28.59,0.4713,0,1,32
1114,241,49,51,33.23,0.4708,0,1,32
1115,240,49,51,30.39,0.4704,0,1,32
1116,220,49,51,30.79,0.4699,0,1,32
1117,243,49,51,33.26,0.4694,0,1,32
1118,246,49,51,38.28,0.4689,0,1,32
1119,224,49,51,33.95,0.4685,0,1,32
1120,209,49,51,35.55,0.468,0,1,32
1121,266,49,51,30.08,0.4675,0,1,32
1122,291,49,51,27.93,0.467,0,1,32
1123,245,49,51,28.29,0.4666,0,1,32
1124,270,49,51,29.99,0.4661,0,1,32
1125,245,49,51,32.29,0.4656,0,1,32
1126,294,49,51,32.0,0.4652,0,1,32
1127,275,49,51,31.04,0.4647,0,1,32
1128,287,49,51,23.22,0.4642,0,1,32
1129,307,49,51,30.62,0.4637,0,1,32
1130,264,49,51,29.45,0.4633,0,1,32
1131,244,49,51,32.5,0.4628,0,1,32
1132,223,49,51,40.36,0.4623,0,1,32
1133,272,49,51,31.47,0.4618,0,1,32
1134,258,49,51,36.81,0.4614,0,1,32
1135,238,49,51,33.01,0.4609,0,1,32
1136,263,49,51,32.16,0.4604,0,1,32
1137,332,49,51,29.82,0.4599,0,1,32
1138,375,49,51,22.94,0.4595,0,1,32
1139,265,49,51,31.44,0.459,0,1,32
1140,293,49,51,28.26,0.4585,0,1,32
1141,309,49,51,28.5,0.458,0,1,32
1142,290,49,51,30.69,0.4576,0,1,32
1143,241,49,51,33.88,0.4571,0,1,32
1144,196,49,51,39.38,0.4566,0,1,32
1145,211,49,51,34.53,0.4561,0,1,32
1146,247,49,51,34.22,0.4557,0,1,32
1147,292,49,51,26.42,0.4552,0,1,32
1148,220,49,51,31.74,0.4547,0,1,32
1149,200,49,51,38.39,0.4542,0,1,32
1150,267,49,51,26.92,0.4538,0,1,32
1151,206,49,51,36.43,0.4533,0,1,32
1152,216,49,51,33.98,0.4528,0,1,32
1153,198,49,51,39.56,0.4523,0,1,32
1154,369,49,51,24.3,0.4519,0,1,32
1155,244,49,51,36.65,0.4514,0,1,32
1156,250,49,51,33.44,0.4509,0,1,32
1157,244,49,51,30.85,0.4504,0,1,32
1158,229,49,51,31.7,0.45,0,1,32
1159,400,47,47,16.74,0.4495,0,1,32
1160,400,39,39,5.99,0.449,0,1,32
1161,381,49,51,18.23,0.4485,0,1,32
1162,274,49,51,32.15,0.4481,0,1,32
1163,251,49,51,33.33,0.4476,0,1,32
1164,294,49,51,28.4,0.4471,0,1,32
1165,400,28,28,-2.41,0.4466,0,1,32
1166,397,49,51,14.62,0.4462,0,1,32
1167,284,49,51,29.05,0.4457,0,1,32
1168,204,49,51,35.45,0.4452,0,1,32
1169,246,49,51,35.98,0.4447,0,1,32
1170,263,49,51,31.66,0.4443,0,1,32
1171,256,49,51,30.83,0.4438,0,1,32
1172,233,49,51,32.21,0.4433,0,1,32
1173,226,49,51,34.68,0.4428,0,1,32
1174,259,49,51,31.75,0.4424,0,1,32
1175,261,49,51,36.83,0.4419,0,1,32
1176,231,49,51,33.53,0.4414,0,1,32
1177,235,49,51,36.94,0.4409,0,1,32
1178,267,49,51,29.77,0.4405,0,1,32
1179,236,49,51,30.73,0.44,0,1,32
1180,242,49,51,29.37,0.4395,0,1,32
1181,198,49,51,37.06,0.439,0,1,32
1182,247,49,51,32.27,0.4386,0,1,32
1183,212,49,51,36.92,0.4381,0,1,32
