episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited
1184,216,49,51,37.63,0.4376,0,1,32
1185,251,49,51,35.03,0.4371,0,1,32
1186,190,49,51,37.59,0.4367,0,1,32
1187,347,49,51,23.22,0.4362,0,1,32
1188,322,49,51,29.37,0.4357,0,1,32
1189,210,49,51,39.14,0.4352,0,1,32
1190,235,49,51,35.29,0.4348,0,1,32
1191,400,39,39,9.59,0.4343,0,1,32
1192,400,12,14,-26.36,0.4338,0,1,32
1193,400,31,31,3.34,0.4333,0,1,32
1194,400,34,34,3.54,0.4329,0,1,32
1195,267,49,51,34.62,0.4324,0,1,32
1196,400,39,39,6.89,0.4319,0,1,32
1197,400,48,48,16.44,0.4314,0,1,32
1198,400,38,38,6.54,0.431,0,1,32
1199,400,45,45,15.14,0.4305,0,1,32
1200,237,49,51,34.07,0.43,0,1,32
1201,221,49,51,36.13,0.4295,0,1,32
1202,211,49,51,40.33,0.4291,0,1,32
1203,215,49,51,35.34,0.4286,0,1,32
1204,250,49,51,29.39,0.4281,0,1,32
1205,232,49,51,39.42,0.4276,0,1,32
1206,251,49,51,34.68,0.4272,0,1,32
1207,202,49,51,35.47,0.4267,0,1,32
1208,400,49,49,21.84,0.4262,0,1,32
1209,245,49,51,30.89,0.4257,0,1,32
1210,259,49,51,35.6,0.4253,0,1,32
1211,240,49,51,35.54,0.4248,0,1,32
1212,400,49,49,24.04,0.4243,0,1,32
1213,400,26,26,1.29,0.4238,0,1,32
1214,400,28,28,-2.71,0.4234,0,1,32
1215,273,49,51,34.51,0.4229,0,1,32
1216,283,49,51,31.86,0.4224,0,1,32
1217,197,49,51,38.77,0.4219,0,1,32
1218,263,49,51,32.76,0.4214,0,1,32
1219,265,49,51,31.74,0.421,0,1,32
1220,245,49,51,38.69,0.4205,0,1,32
1221,220,49,51,33.79,0.42,0,1,32
1222,229,49,51,36.05,0.4196,0,1,32
1223,197,49,51,39.37,0.4191,0,1,32
1224,258,49,51,35.61,0.4186,0,1,32
1225,216,49,51,38.23,0.4181,0,1,32
1226,172,49,51,40.97,0.4177,0,1,32
1227,199,49,51,41.15,0.4172,0,1,32
1228,199,49,51,38.85,0.4167,0,1,32
1229,217,49,51,32.52,0.4162,0,1,32
1230,225,49,51,39.09,0.4158,0,1,32
1231,258,49,51,30.16,0.4153,0,1,32
1232,198,49,51,35.01,0.4148,0,1,32
1233,236,49,51,32.13,0.4143,0,1,32
1234,227,49,51,36.72,0.4139,0,1,32
1235,198,49,51,37.56,0.4134,0,1,32
1236,186,49,51,38.68,0.4129,0,1,32
1237,238,49,51,38.01,0.4124,0,1,32
1238,236,49,51,34.83,0.412,0,1,32
1239,227,49,51,36.17,0.4115,0,1,32
1240,224,49,51,32.75,0.411,0,1,32
1241,171,49,51,38.58,0.4105,0,1,32
1242,240,49,51,34.69,0.4101,0,1,32
1243,272,49,51,31.77,0.4096,0,1,32
1244,208,49,51,37.81,0.4091,0,1,32
1245,208,49,51,37.01,0.4086,0,1,32
1246,245,49,51,41.29,0.4082,0,1,32
1247,185,49,51,41.09,0.4077,0,1,32
1248,206,49,51,40.33,0.4072,0,1,32
1249,247,49,51,32.97,0.4067,0,1,32
1250,214,49,51,35.45,0.4062,0,1,32
1251,183,49,51,38.96,0.4058,0,1,32
1252,181,49,51,41.83,0.4053,0,1,32
1253,215,49,51,35.19,0.4048,0,1,32
1254,224,49,51,32.95,0.4043,0,1,32
1255,255,49,51,33.89,0.4039,0,1,32
1256,213,49,51,38.16,0.4034,0,1,32
1257,187,49,51,35.52,0.4029,0,1,32
1258,268,49,51,34.51,0.4024,0,1,32
1259,217,49,51,36.42,0.402,0,1,32
1260,210,49,51,41.09,0.4015,0,1,32
1261,218,49,51,38.51,0.401,0,1,32
1262,202,49,51,37.62,0.4006,0,1,32
1263,205,49,51,38.89,0.4001,0,1,32
1264,215,49,51,37.09,0.3996,0,1,32
1265,230,49,51,35.74,0.3991,0,1,32
1266,241,49,51,36.53,0.3987,0,1,32
1267,216,49,51,35.88,0.3982,0,1,32
1268,206,49,51,42.33,0.3977,0,1,32
1269,188,49,51,37.71,0.3972,0,1,32
1270,218,49,51,34.31,0.3968,0,1,32
1271,238,49,51,37.36,0.3963,0,1,32
1272,237,49,51,35.87,0.3958,0,1,32
1273,263,49,51,29.26,0.3953,0,1,32
1274,239,49,51,32.55,0.3949,0,1,32
1275,170,49,51,43.34,0.3944,0,1,32
1276,209,49,51,40.1,0.3939,0,1,32
1277,209,49,51,39.45,0.3934,0,1,32
1278,231,49,51,33.78,0.393,0,1,32
1279,222,49,51,38.37,0.3925,0,1,32
1280,247,49,51,36.47,0.392,0,1,32
1281,245,49,51,32.09,0.3915,0,1,32
1282,200,49,51,37.74,0.3911,0,1,32
1283,220,49,51,36.74,0.3906,0,1,32
1284,232,49,51,36.27,0.3901,0,1,32
1285,244,49,51,36.95,0.3896,0,1,32
1286,191,49,51,39.43,0.3891,0,1,32
1287,206,49,51,39.88,0.3887,0,1,32
1288,204,49,51,39.1,0.3882,0,1,32
1289,225,49,51,31.49,0.3877,0,1,32
1290,235,49,51,35.39,0.3872,0,1,32
1291,281,49,51,36.68,0.3868,0,1,32
1292,192,49,51,38.27,0.3863,0,1,32
1293,234,49,51,34.35,0.3858,0,1,32
1294,198,49,51,36.76,0.3853,0,1,32
1295,189,49,51,40.15,0.3849,0,1,32
1296,200,49,51,39.99,0.3844,0,1,32
1297,204,49,51,37.25,0.3839,0,1,32
1298,201,49,51,37.18,0.3834,0,1,32
1299,203,49,51,35.71,0.383,0,1,32
1300,189,49,51,38.75,0.3825,0,1,32
1301,188,49,51,36.06,0.382,0,1,32
1302,226,49,51,35.63,0.3816,0,1,32
1303,206,49,51,38.53,0.3811,0,1,32
1304,209,49,51,43.75,0.3806,0,1,32
1305,197,49,51,39.62,0.3801,0,1,32
1306,213,49,51,36.01,0.3797,0,1,32
1307,240,49,51,32.04,0.3792,0,1,32
1308,251,49,51,34.88,0.3787,0,1,32
1309,204,49,51,38.3,0.3782,0,1,32
1310,211,49,51,35.23,0.3778,0,1,32
1311,249,49,51,32.1,0.3773,0,1,32
1312,226,49,51,36.98,0.3768,0,1,32
1313,220,49,51,33.29,0.3763,0,1,32
1314,197,49,51,38.47,0.3759,0,1,32
1315,186,49,51,37.78,0.3754,0,1,32
1316,231,49,51,35.38,0.3749,0,1,32
1317,204,49,51,39.8,0.3744,0,1,32
1318,152,49,51,43.47,0.374,0,1,32
1319,199,49,51,39.95,0.3735,0,1,32
1320,212,49,51,38.27,0.373,0,1,32
1321,248,49,51,35.31,0.3725,0,1,32
1322,204,49,51,35.75,0.372,0,1,32
1323,203,49,51,38.41,0.3716,0,1,32
1324,199,49,51,39.6,0.3711,0,1,32
1325,182,49,51,39.47,0.3706,0,1,32
1326,232,49,51,33.72,0.3701,0,1,32
1327,188,49,51,38.11,0.3697,0,1,32
1328,182,49,51,34.47,0.3692,0,1,32
1329,199,49,51,39.9,0.3687,0,1,32
1330,212,49,51,38.47,0.3682,0,1,32
1331,245,49,51,33.29,0.3678,0,1,32
1332,231,49,51,35.08,0.3673,0,1,32
1333,212,49,51,40.92,0.3668,0,1,32
1334,218,49,51,40.21,0.3663,0,1,32
1335,188,49,51,41.46,0.3659,0,1,32
1336,211,49,51,36.83,0.3654,0,1,32
1337,220,49,51,38.19,0.3649,0,1,32
1338,282,49,51,35.17,0.3644,0,1,32
1339,202,49,51,41.17,0.364,0,1,32
1340,197,49,51,41.32,0.3635,0,1,32
1341,243,49,51,36.16,0.363,0,1,32
1342,192,49,51,37.97,0.3626,0,1,32
1343,184,49,51,40.85,0.3621,0,1,32
1344,182,49,51,39.97,0.3616,0,1,32
1345,188,49,51,40.81,0.3611,0,1,32
1346,175,49,51,42.44,0.3607,0,1,32
1347,209,49,51,40.4,0.3602,0,1,32
1348,217,49,51,38.37,0.3597,0,1,32
1349,180,49,51,40.34,0.3592,0,1,32
1350,197,49,51,37.12,0.3588,0,1,32
1351,400,48,48,19.34,0.3583,0,1,32
1352,400,31,31,7.64,0.3578,0,1,32
1353,400,36,36,5.54,0.3573,0,1,32
1354,253,49,51,36.16,0.3569,0,1,32
1355,220,49,51,37.29,0.3564,0,1,32
1356,250,49,51,33.89,0.3559,0,1,32
1357,200,49,51,35.29,0.3554,0,1,32
1358,191,49,51,41.98,0.3549,0,1,32
1359,214,49,51,38.75,0.3545,0,1,32
1360,400,48,48,25.94,0.354,0,1,32
1361,293,49,51,27.91,0.3535,0,1,32
1362,260,49,51,34.74,0.353,0,1,32
1363,280,49,51,30.19,0.3526,0,1,32
1364,175,49,51,39.19,0.3521,0,1,32
1365,274,49,51,31.65,0.3516,0,1,32
1366,225,49,51,39.39,0.3511,0,1,32
1367,222,49,51,39.82,0.3507,0,1,32
1368,212,49,51,37.87,0.3502,0,1,32
1369,202,49,51,38.22,0.3497,0,1,32
1370,228,49,51,37.01,0.3492,0,1,32
1371,181,49,51,43.48,0.3488,0,1,32
1372,269,49,51,39.15,0.3483,0,1,32
1373,182,49,51,39.42,0.3478,0,1,32
1374,189,49,51,41.95,0.3473,0,1,32
1375,205,49,51,39.94,0.3469,0,1,32
1376,253,49,51,36.31,0.3464,0,1,32
1377,400,37,39,15.19,0.3459,0,1,32
1378,400,10,10,-21.06,0.3455,0,1,32
1379,400,48,50,27.94,0.345,0,1,32
1380,200,49,51,38.04,0.3445,0,1,32
1381,186,49,51,39.58,0.344,0,1,32
1382,185,49,51,37.09,0.3436,0,1,32
1383,214,49,51,40.95,0.3431,0,1,32
1384,176,49,51,42.63,0.3426,0,1,32
1385,168,49,51,40.41,0.3421,0,1,32
1386,180,49,51,40.34,0.3417,0,1,32
1387,210,49,51,39.34,0.3412,0,1,32
1388,217,49,51,38.37,0.3407,0,1,32
1389,198,49,51,43.36,0.3402,0,1,32
1390,176,49,51,38.78,0.3398,0,1,32
1391,212,49,51,38.77,0.3393,0,1,32
1392,238,49,51,36.21,0.3388,0,1,32
1393,189,49,51,39.45,0.3383,0,1,32
1394,197,49,51,38.67,0.3379,0,1,32
1395,165,49,51,42.89,0.3374,0,1,32
1396,198,49,51,35.16,0.3369,0,1,32
1397,186,49,51,42.18,0.3364,0,1,32
1398,188,49,51,43.51,0.336,0,1,32
1399,201,49,51,39.73,0.3355,0,1,32
1400,183,49,51,42.76,0.335,0,1,32
1401,186,49,51,41.13,0.3345,0,1,32
1402,189,49,51,37.45,0.3341,0,1,32
1403,186,49,51,40.83,0.3336,0,1,32
1404,227,49,51,33.72,0.3331,0,1,32
1405,167,49,51,40.02,0.3326,0,1,32
1406,176,49,51,40.33,0.3322,0,1,32
1407,187,49,51,39.82,0.3317,0,1,32
1408,175,49,51,41.29,0.3312,0,1,32
1409,177,49,51,40.47,0.3307,0,1,32
1410,181,49,51,43.08,0.3303,0,1,32
1411,206,49,51,42.08,0.3298,0,1,32
1412,169,49,51,44.15,0.3293,0,1,32
1413,199,49,51,40.85,0.3288,0,1,32
1414,216,49,51,42.78,0.3284,0,1,32
1415,222,49,51,42.57,0.3279,0,1,32
1416,202,49,51,40.22,0.3274,0,1,32
1417,169,49,51,41.3,0.3269,0,1,32
1418,172,49,51,41.72,0.3265,0,1,32
1419,217,49,51,42.92,0.326,0,1,32
1420,219,49,51,36.7,0.3255,0,1,32
1421,181,49,51,40.63,0.325,0,1,32
1422,187,49,51,42.87,0.3246,0,1,32
1423,184,49,51,40.85,0.3241,0,1,32
1424,201,49,51,38.23,0.3236,0,1,32
1425,189,49,51,39.5,0.3231,0,1,32
1426,186,49,51,43.63,0.3227,0,1,32
1427,201,49,51,41.83,0.3222,0,1,32
1428,197,49,51,39.77,0.3217,0,1,32
1429,186,49,51,43.78,0.3212,0,1,32
1430,196,49,51,35.88,0.3208,0,1,32
1431,186,49,51,40.33,0.3203,0,1,32
1432,176,49,51,42.78,0.3198,0,1,32
1433,216,49,51,39.78,0.3193,0,1,32
1434,205,49,51,36.34,0.3189,0,1,32
1435,194,49,51,42.75,0.3184,0,1,32
1436,181,49,51,40.28,0.3179,0,1,32
1437,188,49,51,43.11,0.3174,0,1,32
1438,214,49,51,39.65,0.317,0,1,32
1439,212,49,51,39.17,0.3165,0,1,32
1440,184,49,51,39.5,0.316,0,1,32
1441,192,49,51,44.02,0.3155,0,1,32
1442,184,49,51,41.65,0.3151,0,1,32
1443,174,49,51,42.7,0.3146,0,1,32
1444,189,49,51,42.15,0.3141,0,1,32
1445,221,49,51,40.43,0.3136,0,1,32
1446,251,49,51,40.03,0.3132,0,1,32
1447,197,49,51,45.17,0.3127,0,1,32
1448,162,49,51,46.42,0.3122,0,1,32
1449,236,49,51,33.98,0.3117,0,1,32
1450,193,49,51,39.51,0.3113,0,1,32
1451,181,49,51,42.08,0.3108,0,1,32
1452,202,49,51,36.42,0.3103,0,1,32
1453,178,49,51,43.26,0.3098,0,1,32
1454,203,49,51,39.06,0.3094,0,1,32
1455,224,49,51,40.3,0.3089,0,1,32
1456,175,49,51,40.19,0.3084,0,1,32
1457,156,49,51,41.53,0.3079,0,1,32
1458,192,49,51,38.77,0.3075,0,1,32
1459,184,49,51,41.25,0.307,0,1,32
1460,179,49,51,43.05,0.3065,0,1,32
1461,176,49,51,42.48,0.306,0,1,32
1462,199,49,51,40.65,0.3056,0,1,32
1463,170,49,51,42.74,0.3051,0,1,32
1464,172,49,51,39.27,0.3046,0,1,32
1465,187,49,51,41.67,0.3041,0,1,32
1466,210,49,51,42.29,0.3037,0,1,32
1467,235,49,51,39.84,0.3032,0,1,32
1468,186,49,51,37.13,0.3027,0,1,32
1469,212,49,51,41.77,0.3022,0,1,32
1470,204,49,51,36.55,0.3018,0,1,32
1471,203,49,51,42.56,0.3013,0,1,32
1472,143,49,51,43.91,0.3008,0,1,32
1473,182,49,51,37.22,0.3003,0,1,32
1474,185,49,51,42.74,0.2999,0,1,32
1475,204,49,51,39.6,0.2994,0,1,32
1476,205,49,51,38.19,0.2989,0,1,32
1477,150,49,51,42.24,0.2984,0,1,32
1478,200,49,51,42.44,0.298,0,1,32
1479,198,49,51,40.31,0.2975,0,1,32
1480,228,49,51,37.41,0.297,0,1,32
1481,176,49,51,40.78,0.2965,0,1,32
1482,236,49,51,39.28,0.2961,0,1,32
1483,294,49,51,36.35,0.2956,0,1,32
1484,216,49,51,39.68,0.2951,0,1,32
1485,188,49,51,41.11,0.2946,0,1,32
1486,158,49,51,40.56,0.2942,0,1,32
1487,187,49,51,41.17,0.2937,0,1,32
1488,177,49,51,44.52,0.2932,0,1,32
1489,206,49,51,43.63,0.2927,0,1,32
1490,400,48,48,26.24,0.2923,0,1,32
1491,400,42,42,16.39,0.2918,0,1,32
1492,337,49,51,27.47,0.2913,0,1,32
1493,152,49,51,44.57,0.2908,0,1,32
1494,209,49,51,42.75,0.2903,0,1,32
1495,198,49,51,40.86,0.2899,0,1,32
1496,400,48,48,31.39,0.2894,0,1,32
1497,397,49,51,28.92,0.2889,0,1,32
1498,374,49,51,31.4,0.2884,0,1,32
1499,166,49,51,40.18,0.288,0,1,32
1500,228,49,51,39.41,0.2875,0,1,32
1501,183,49,51,43.66,0.287,0,1,32
1502,256,49,51,41.73,0.2866,0,1,32
1503,216,49,51,37.33,0.2861,0,1,32
1504,180,49,51,42.09,0.2856,0,1,32
1505,176,49,51,41.38,0.2851,0,1,32
1506,175,49,51,43.04,0.2847,0,1,32
1507,186,49,51,41.03,0.2842,0,1,32
1508,162,49,51,42.02,0.2837,0,1,32
1509,174,49,51,43.6,0.2832,0,1,32
1510,282,49,51,39.02,0.2828,0,1,32
1511,232,49,51,37.52,0.2823,0,1,32
1512,156,49,51,44.08,0.2818,0,1,32
1513,242,49,51,39.82,0.2813,0,1,32
1514,208,49,51,39.86,0.2809,0,1,32
1515,165,49,51,43.59,0.2804,0,1,32
1516,217,49,51,38.32,0.2799,0,1,32
1517,400,34,34,12.94,0.2794,0,1,32
1518,293,49,51,34.21,0.279,0,1,32
1519,179,49,51,45.0,0.2785,0,1,32
1520,192,49,51,39.62,0.278,0,1,32
1521,204,49,51,39.5,0.2775,0,1,32
1522,204,49,51,40.3,0.2771,0,1,32
1523,211,49,51,43.43,0.2766,0,1,32
1524,164,49,51,42.5,0.2761,0,1,32
1525,169,49,51,43.4,0.2756,0,1,32
1526,146,49,51,44.33,0.2752,0,1,32
1527,186,49,51,41.18,0.2747,0,1,32
1528,151,49,51,45.63,0.2742,0,1,32
1529,193,49,51,44.51,0.2737,0,1,32
1530,165,49,51,45.14,0.2732,0,1,32
1531,182,49,51,38.57,0.2728,0,1,32
1532,190,49,51,42.89,0.2723,0,1,32
1533,336,49,51,32.68,0.2718,0,1,32
1534,281,49,51,40.53,0.2713,0,1,32
1535,189,49,51,41.85,0.2709,0,1,32
1536,185,49,51,41.54,0.2704,0,1,32
1537,189,49,51,40.9,0.2699,0,1,32
1538,173,49,51,42.76,0.2694,0,1,32
1539,163,49,51,44.46,0.269,0,1,32
1540,173,49,51,43.96,0.2685,0,1,32
1541,159,49,51,42.65,0.268,0,1,32
1542,182,49,51,43.47,0.2676,0,1,32
1543,166,49,51,43.63,0.2671,0,1,32
1544,172,49,51,45.07,0.2666,0,1,32
1545,178,49,51,41.26,0.2661,0,1,32
1546,174,49,51,45.9,0.2657,0,1,32
1547,177,49,51,41.77,0.2652,0,1,32
1548,227,49,51,41.17,0.2647,0,1,32
1549,190,49,51,42.64,0.2642,0,1,32
1550,165,49,51,44.34,0.2638,0,1,32
1551,177,49,51,41.72,0.2633,0,1,32
1552,165,49,51,41.59,0.2628,0,1,32
1553,184,49,51,41.15,0.2623,0,1,32
1554,188,49,51,39.01,0.2619,0,1,32
1555,174,49,51,43.35,0.2614,0,1,32
1556,158,49,51,44.16,0.2609,0,1,32
1557,169,49,51,42.6,0.2604,0,1,32
1558,166,49,51,45.08,0.26,0,1,32
1559,184,49,51,45.7,0.2595,0,1,32
1560,179,49,51,39.8,0.259,0,1,32
1561,148,49,51,45.96,0.2585,0,1,32
1562,176,49,51,41.83,0.2581,0,1,32
1563,197,49,51,40.37,0.2576,0,1,32
1564,138,49,51,44.86,0.2571,0,1,32
1565,196,49,51,41.08,0.2566,0,1,32
1566,187,49,51,44.37,0.2561,0,1,32
1567,130,49,51,45.09,0.2557,0,1,32
1568,194,49,51,43.0,0.2552,0,1,32
1569,153,49,51,47.56,0.2547,0,1,32
1570,174,49,51,44.9,0.2542,0,1,32
1571,168,49,51,44.36,0.2538,0,1,32
1572,201,49,51,44.28,0.2533,0,1,32
1573,154,49,51,45.0,0.2528,0,1,32
1574,153,49,51,43.16,0.2523,0,1,32
1575,147,49,51,43.67,0.2519,0,1,32
1576,145,49,51,45.79,0.2514,0,1,32
1577,185,49,51,39.94,0.2509,0,1,32
1578,204,49,51,39.35,0.2504,0,1,32
1579,190,49,51,41.69,0.25,0,1,32
1580,174,49,51,44.85,0.2495,0,1,32
1581,161,49,51,42.88,0.249,0,1,32
1582,179,49,51,45.65,0.2486,0,1,32
1583,217,49,51,41.77,0.2481,0,1,32
1584,194,49,51,44.95,0.2476,0,1,32
1585,168,49,51,43.96,0.2471,0,1,32
1586,150,49,51,45.14,0.2467,0,1,32
1587,187,49,51,40.92,0.2462,0,1,32
1588,147,49,51,43.32,0.2457,0,1,32
1589,175,49,51,44.44,0.2452,0,1,32
1590,159,49,51,44.5,0.2448,0,1,32
1591,209,49,51,37.5,0.2443,0,1,32
1592,164,49,51,44.25,0.2438,0,1,32
1593,137,49,51,45.97,0.2433,0,1,32
1594,148,49,51,45.71,0.2429,0,1,32
1595,146,49,51,45.83,0.2424,0,1,32
1596,152,49,51,43.67,0.2419,0,1,32
1597,183,49,51,41.51,0.2414,0,1,32
1598,165,49,51,47.39,0.2409,0,1,32
1599,173,49,51,43.96,0.2405,0,1,32
1600,148,49,51,45.81,0.24,0,1,32
1601,173,49,51,44.76,0.2395,0,1,32
1602,184,49,51,43.65,0.239,0,1,32
1603,191,49,51,40.98,0.2386,0,1,32
1604,175,49,51,43.84,0.2381,0,1,32
1605,136,49,51,43.43,0.2376,0,1,32
1606,174,49,51,44.3,0.2371,0,1,32
1607,159,49,51,42.65,0.2367,0,1,32
1608,166,49,51,44.63,0.2362,0,1,32
1609,143,49,51,47.11,0.2357,0,1,32
1610,160,49,51,45.24,0.2352,0,1,32
1611,159,49,51,45.55,0.2348,0,1,32
1612,164,49,51,42.4,0.2343,0,1,32
1613,165,49,51,44.84,0.2338,0,1,32
1614,164,49,51,44.9,0.2333,0,1,32
1615,162,49,51,44.47,0.2329,0,1,32
1616,149,49,51,45.2,0.2324,0,1,32
1617,162,49,51,43.52,0.2319,0,1,32
1618,141,49,51,46.73,0.2314,0,1,32
1619,162,49,51,45.02,0.231,0,1,32
1620,162,49,51,44.02,0.2305,0,1,32
1621,164,49,51,45.45,0.23,0,1,32
1622,145,49,51,43.34,0.2296,0,1,32
1623,182,49,51,43.37,0.2291,0,1,32
1624,154,49,51,45.2,0.2286,0,1,32
1625,140,49,51,48.14,0.2281,0,1,32
1626,174,49,51,39.8,0.2277,0,1,32
1627,170,49,51,44.34,0.2272,0,1,32
1628,281,49,51,37.73,0.2267,0,1,32
1629,170,49,51,43.39,0.2262,0,1,32
1630,193,49,51,41.51,0.2258,0,1,32
1631,155,49,51,45.59,0.2253,0,1,32
1632,166,49,51,45.48,0.2248,0,1,32
1633,159,49,51,46.2,0.2243,0,1,32
1634,204,49,51,43.9,0.2239,0,1,32
1635,174,49,51,44.15,0.2234,0,1,32
1636,172,49,51,41.87,0.2229,0,1,32
1637,158,49,51,45.91,0.2224,0,1,32
1638,156,49,51,45.63,0.222,0,1,32
1639,154,49,51,44.2,0.2215,0,1,32
1640,185,49,51,43.29,0.221,0,1,32
1641,169,49,51,42.45,0.2205,0,1,32
1642,156,49,51,48.18,0.2201,0,1,32
1643,210,49,51,43.09,0.2196,0,1,32
1644,273,49,51,37.86,0.2191,0,1,32
1645,233,49,51,39.51,0.2186,0,1,32
1646,164,49,51,45.0,0.2182,0,1,32
1647,236,49,51,42.18,0.2177,0,1,32
1648,213,49,51,42.71,0.2172,0,1,32
1649,155,49,51,45.39,0.2167,0,1,32
1650,400,44,44,29.84,0.2163,0,1,32
1651,201,49,51,43.53,0.2158,0,1,32
1652,213,49,51,42.91,0.2153,0,1,32
1653,190,49,51,41.49,0.2148,0,1,32
1654,160,49,51,46.04,0.2144,0,1,32
1655,173,49,51,43.31,0.2139,0,1,32
1656,180,49,51,42.34,0.2134,0,1,32
1657,190,49,51,44.04,0.2129,0,1,32
1658,168,49,51,45.51,0.2125,0,1,32
1659,205,49,51,42.39,0.212,0,1,32
1660,220,49,51,40.69,0.2115,0,1,32
1661,234,49,51,42.0,0.211,0,1,32
1662,181,49,51,43.38,0.2106,0,1,32
1663,302,49,51,38.87,0.2101,0,1,32
1664,169,49,51,44.6,0.2096,0,1,32
1665,163,49,51,46.96,0.2091,0,1,32
1666,203,49,51,41.56,0.2087,0,1,32
1667,160,49,51,45.49,0.2082,0,1,32
1668,195,49,51,43.29,0.2077,0,1,32
1669,160,49,51,44.44,0.2072,0,1,32
1670,291,49,51,38.13,0.2068,0,1,32
1671,167,49,51,43.92,0.2063,0,1,32
1672,155,49,51,43.09,0.2058,0,1,32
1673,191,49,51,41.98,0.2053,0,1,32
1674,204,49,51,44.9,0.2049,0,1,32
1675,400,29,29,11.84,0.2044,0,1,32
1676,236,49,51,43.73,0.2039,0,1,32
1677,160,49,51,46.14,0.2034,0,1,32
1678,167,49,51,45.77,0.203,0,1,32
1679,164,49,51,43.45,0.2025,0,1,32
1680,164,49,51,44.95,0.202,0,1,32
1681,179,49,51,44.95,0.2015,0,1,32
1682,160,49,51,45.69,0.2011,0,1,32
1683,178,49,51,44.51,0.2006,0,1,32
1684,172,49,51,42.07,0.2001,0,1,32
1685,155,49,51,46.34,0.1996,0,1,32
1686,164,49,51,42.65,0.1992,0,1,32
1687,159,49,51,45.65,0.1987,0,1,32
1688,150,49,51,47.59,0.1982,0,1,32
1689,183,49,51,43.31,0.1977,0,1,32
1690,156,49,51,46.18,0.1973,0,1,32
1691,149,49,51,45.55,0.1968,0,1,32
1692,148,49,51,45.76,0.1963,0,1,32
1693,147,49,51,47.37,0.1958,0,1,32
1694,155,49,51,48.04,0.1954,0,1,32
1695,165,49,51,44.64,0.1949,0,1,32
1696,153,49,51,43.66,0.1944,0,1,32
1697,128,49,51,47.66,0.1939,0,1,32
1698,164,49,51,45.55,0.1935,0,1,32
1699,159,49,51,45.15,0.193,0,1,32
1700,147,49,51,47.17,0.1925,0,1,32
1701,150,49,51,41.94,0.192,0,1,32
1702,163,49,51,47.46,0.1916,0,1,32
1703,144,49,51,46.2,0.1911,0,1,32
1704,150,49,51,44.84,0.1906,0,1,32
1705,155,49,51,46.14,0.1901,0,1,32
1706,166,49,51,47.78,0.1897,0,1,32
1707,138,49,51,47.86,0.1892,0,1,32
1708,135,49,51,47.89,0.1887,0,1,32
1709,160,49,51,45.44,0.1882,0,1,32
1710,150,49,51,44.24,0.1878,0,1,32
1711,161,49,51,45.73,0.1873,0,1,32
1712,157,49,51,46.02,0.1868,0,1,32
1713,151,49,51,46.28,0.1863,0,1,32
1714,158,49,51,46.16,0.1859,0,1,32
1715,157,49,51,46.02,0.1854,0,1,32
1716,149,49,51,44.75,0.1849,0,1,32
1717,153,49,51,46.71,0.1844,0,1,32
1718,148,49,51,46.61,0.184,0,1,32
1719,168,49,51,46.21,0.1835,0,1,32
1720,153,49,51,46.86,0.183,0,1,32
1721,151,49,51,44.33,0.1825,0,1,32
1722,138,49,51,46.96,0.1821,0,1,32
1723,150,49,51,43.69,0.1816,0,1,32
1724,148,49,51,46.26,0.1811,0,1,32
1725,155,49,51,45.09,0.1806,0,1,32
1726,202,49,51,41.52,0.1802,0,1,32
1727,145,49,51,48.44,0.1797,0,1,32
1728,164,49,51,46.7,0.1792,0,1,32
1729,142,49,51,43.87,0.1787,0,1,32
1730,157,49,51,46.72,0.1783,0,1,32
1731,163,49,51,46.51,0.1778,0,1,32
1732,162,49,51,46.07,0.1773,0,1,32
1733,128,49,51,49.01,0.1768,0,1,32
1734,143,49,51,45.21,0.1764,0,1,32
1735,170,49,51,42.84,0.1759,0,1,32
1736,142,49,51,46.52,0.1754,0,1,32
1737,145,49,51,45.89,0.1749,0,1,32
1738,140,49,51,48.44,0.1744,0,1,32
1739,164,49,51,46.45,0.174,0,1,32
1740,154,49,51,44.15,0.1735,0,1,32
1741,189,49,51,44.6,0.173,0,1,32
1742,149,49,51,45.45,0.1726,0,1,32
1743,145,49,51,43.24,0.1721,0,1,32
1744,140,49,51,46.99,0.1716,0,1,32
1745,172,49,51,46.57,0.1711,0,1,32
1746,156,49,51,46.83,0.1707,0,1,32
1747,149,49,51,44.3,0.1702,0,1,32
1748,146,49,51,44.53,0.1697,0,1,32
1749,168,49,51,47.36,0.1692,0,1,32
1750,140,49,51,46.24,0.1688,0,1,32
1751,148,49,51,48.26,0.1683,0,1,32
1752,123,49,51,47.11,0.1678,0,1,32
1753,144,49,51,44.75,0.1673,0,1,32
1754,162,49,51,46.12,0.1669,0,1,32
1755,155,49,51,44.84,0.1664,0,1,32
1756,140,49,51,47.89,0.1659,0,1,32
1757,160,49,51,44.69,0.1654,0,1,32
1758,148,49,51,46.16,0.165,0,1,32
1759,156,49,51,47.33,0.1645,0,1,32
1760,163,49,51,45.51,0.164,0,1,32
1761,172,49,51,41.32,0.1635,0,1,32
1762,189,49,51,43.85,0.1631,0,1,32
1763,209,49,51,45.6,0.1626,0,1,32
1764,163,49,51,45.46,0.1621,0,1,32
1765,141,49,51,46.28,0.1616,0,1,32
1766,110,49,51,48.84,0.1612,0,1,32
1767,138,49,51,47.36,0.1607,0,1,32
