episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited
585,400,38,38,-13.96,0.7221,0,1,32
586,400,47,47,-0.61,0.7217,0,1,32
587,400,41,41,-8.71,0.7212,0,1,32
588,400,48,48,3.74,0.7207,0,1,32
589,400,47,47,0.99,0.7202,0,1,32
590,400,43,43,-5.06,0.7198,0,1,32
591,400,46,46,2.14,0.7193,0,1,32
592,400,38,38,-9.16,0.7188,0,1,32
593,400,46,46,-3.11,0.7183,0,1,32
594,400,48,48,1.54,0.7179,0,1,32
595,400,40,40,-8.46,0.7174,0,1,32
596,400,48,48,1.34,0.7169,0,1,32
597,400,42,42,-1.76,0.7164,0,1,32
598,400,40,40,-6.36,0.716,0,1,32
599,400,34,34,-4.66,0.7155,0,1,32
600,400,46,46,-3.91,0.715,0,1,32
601,400,41,43,-1.36,0.7145,0,1,32
602,400,48,48,-6.01,0.7141,0,1,32
603,400,48,48,2.49,0.7136,0,1,32
604,400,47,47,1.24,0.7131,0,1,32
605,400,49,49,-0.26,0.7126,0,1,32
606,400,39,39,-6.56,0.7122,0,1,32
607,400,42,42,-2.71,0.7117,0,1,32
608,400,48,48,2.44,0.7112,0,1,32
609,400,43,43,-9.61,0.7107,0,1,32
610,400,48,48,7.49,0.7103,0,1,32
611,400,49,49,5.99,0.7098,0,1,32
612,400,48,48,4.04,0.7093,0,1,32
613,400,40,40,-3.86,0.7088,0,1,32
614,400,39,39,-8.96,0.7084,0,1,32
615,400,48,48,-0.81,0.7079,0,1,32
616,400,39,39,-0.86,0.7074,0,1,32
617,386,49,51,14.38,0.7069,0,1,32
618,400,47,47,-5.96,0.7065,0,1,32
619,400,43,43,-5.86,0.706,0,1,32
620,400,48,50,5.14,0.7055,0,1,32
621,400,45,45,-5.51,0.705,0,1,32
622,340,49,51,8.84,0.7046,0,1,32
623,400,36,36,-17.96,0.7041,0,1,32
624,365,49,51,15.34,0.7036,0,1,32
625,400,44,44,-7.76,0.7031,0,1,32
626,400,42,42,-5.86,0.7026,0,1,32
627,400,46,46,5.69,0.7022,0,1,32
628,400,47,47,-7.16,0.7017,0,1,32
629,400,43,43,-6.06,0.7012,0,1,32
630,400,48,48,4.74,0.7007,0,1,32
631,365,49,51,14.49,0.7003,0,1,32
632,400,40,40,0.89,0.6998,0,1,32
633,400,43,45,-3.31,0.6993,0,1,32
634,400,42,42,3.59,0.6988,0,1,32
635,400,49,49,-0.86,0.6984,0,1,32
636,400,47,47,-7.81,0.6979,0,1,32
637,400,46,46,6.04,0.6974,0,1,32
638,322,49,51,16.82,0.6969,0,1,32
639,400,45,45,-4.41,0.6965,0,1,32
640,390,49,51,13.24,0.696,0,1,32
641,400,49,49,8.09,0.6955,0,1,32
642,400,48,48,6.69,0.695,0,1,32
643,320,49,51,19.39,0.6946,0,1,32
644,400,43,43,6.49,0.6941,0,1,32
645,400,32,32,-6.91,0.6936,0,1,32
646,400,44,44,-0.61,0.6931,0,1,32
647,400,49,49,3.54,0.6927,0,1,32
648,400,46,46,4.64,0.6922,0,1,32
649,362,49,51,18.57,0.6917,0,1,32
650,372,49,51,5.57,0.6913,0,1,32
651,372,49,51,8.07,0.6908,0,1,32
652,400,43,43,0.69,0.6903,0,1,32
653,400,49,49,2.59,0.6898,0,1,32
654,400,45,45,2.74,0.6894,0,1,32
655,400,49,49,5.99,0.6889,0,1,32
656,350,49,51,17.84,0.6884,0,1,32
657,391,49,51,6.73,0.6879,0,1,32
658,400,48,48,2.79,0.6875,0,1,32
659,375,49,51,7.59,0.687,0,1,32
660,400,47,47,1.54,0.6865,0,1,32
661,357,49,51,7.02,0.686,0,1,32
662,383,49,51,5.06,0.6855,0,1,32
663,400,48,48,1.64,0.6851,0,1,32
664,400,42,42,-0.16,0.6846,0,1,32
665,400,41,41,-2.01,0.6841,0,1,32
666,400,45,45,0.14,0.6836,0,1,32
667,400,47,47,3.84,0.6832,0,1,32
668,400,49,49,12.54,0.6827,0,1,32
669,400,39,39,-4.11,0.6822,0,1,32
670,400,40,40,-2.71,0.6818,0,1,32
671,381,49,51,17.03,0.6813,0,1,32
672,400,49,49,8.69,0.6808,0,1,32
673,400,43,43,2.14,0.6803,0,1,32
674,400,43,43,-12.06,0.6799,0,1,32
675,400,49,49,4.44,0.6794,0,1,32
676,400,49,49,-0.71,0.6789,0,1,32
677,400,49,49,-0.36,0.6784,0,1,32
678,391,49,51,9.43,0.678,0,1,32
679,400,46,46,-1.36,0.6775,0,1,32
680,400,49,49,5.09,0.677,0,1,32
681,400,47,47,3.64,0.6765,0,1,32
682,400,49,49,0.24,0.6761,0,1,32
683,400,42,44,-4.26,0.6756,0,1,32
684,400,41,41,-3.46,0.6751,0,1,32
685,367,49,51,12.67,0.6746,0,1,32
686,400,48,48,10.09,0.6742,0,1,32
687,400,39,39,-3.16,0.6737,0,1,32
688,400,30,30,-22.06,0.6732,0,1,32
689,400,46,46,3.99,0.6727,0,1,32
690,400,48,48,1.49,0.6723,0,1,32
691,400,49,49,8.64,0.6718,0,1,32
692,387,49,51,13.17,0.6713,0,1,32
693,400,43,43,-3.26,0.6708,0,1,32
694,400,49,49,11.09,0.6704,0,1,32
695,400,48,48,2.09,0.6699,0,1,32
696,400,49,49,-0.81,0.6694,0,1,32
697,397,49,51,8.82,0.6689,0,1,32
698,348,49,51,12.46,0.6684,0,1,32
699,400,49,49,5.44,0.668,0,1,32
700,400,37,37,-10.91,0.6675,0,1,32
701,400,30,30,-17.61,0.667,0,1,32
702,400,39,39,0.24,0.6665,0,1,32
703,400,42,42,-2.21,0.6661,0,1,32
704,314,49,51,20.95,0.6656,0,1,32
705,400,48,48,10.64,0.6651,0,1,32
706,400,43,43,4.94,0.6646,0,1,32
707,400,49,49,8.29,0.6642,0,1,32
708,400,47,47,-2.56,0.6637,0,1,32
709,381,49,51,13.63,0.6632,0,1,32
710,384,49,51,7.35,0.6627,0,1,32
711,400,48,48,6.69,0.6623,0,1,32
712,394,49,51,8.1,0.6618,0,1,32
713,370,49,51,10.34,0.6613,0,1,32
714,362,49,51,3.97,0.6609,0,1,32
715,400,48,48,7.19,0.6604,0,1,32
716,337,49,51,15.97,0.6599,0,1,32
717,327,49,51,19.37,0.6594,0,1,32
718,400,49,49,8.29,0.659,0,1,32
719,400,40,40,4.64,0.6585,0,1,32
720,386,49,51,15.83,0.658,0,1,32
721,400,47,47,-0.91,0.6575,0,1,32
722,383,49,51,10.71,0.6571,0,1,32
723,379,49,51,13.45,0.6566,0,1,32
724,308,49,51,17.86,0.6561,0,1,32
725,400,48,50,11.34,0.6556,0,1,32
726,328,49,51,13.01,0.6552,0,1,32
727,400,44,46,2.34,0.6547,0,1,32
728,347,49,51,16.92,0.6542,0,1,32
729,398,49,51,15.41,0.6537,0,1,32
730,400,47,49,2.29,0.6532,0,1,32
731,399,49,51,12.4,0.6528,0,1,32
732,391,49,51,14.08,0.6523,0,1,32
733,400,47,47,11.64,0.6518,0,1,32
734,377,49,51,12.92,0.6514,0,1,32
735,392,49,51,10.07,0.6509,0,1,32
736,354,49,51,13.35,0.6504,0,1,32
737,400,44,44,0.14,0.6499,0,1,32
738,396,49,51,10.53,0.6495,0,1,32
739,400,47,47,5.64,0.649,0,1,32
740,400,44,44,-2.46,0.6485,0,1,32
741,333,49,51,23.46,0.648,0,1,32
742,343,49,51,17.81,0.6476,0,1,32
743,400,47,47,5.84,0.6471,0,1,32
744,360,49,51,14.99,0.6466,0,1,32
745,400,48,50,12.44,0.6461,0,1,32
746,400,47,47,2.29,0.6457,0,1,32
747,400,47,47,11.04,0.6452,0,1,32
748,365,49,51,13.19,0.6447,0,1,32
749,397,49,51,10.77,0.6442,0,1,32
750,400,49,49,12.09,0.6438,0,1,32
751,400,32,32,-4.31,0.6433,0,1,32
752,400,39,39,-6.16,0.6428,0,1,32
753,346,49,51,14.98,0.6423,0,1,32
754,293,49,51,27.46,0.6419,0,1,32
755,379,49,51,11.65,0.6414,0,1,32
756,400,45,45,3.54,0.6409,0,1,32
757,374,49,51,17.75,0.6404,0,1,32
758,274,49,51,29.3,0.64,0,1,32
759,395,49,51,8.19,0.6395,0,1,32
760,354,49,51,14.05,0.639,0,1,32
761,364,49,51,16.6,0.6385,0,1,32
762,400,43,43,9.94,0.6381,0,1,32
763,397,49,51,12.47,0.6376,0,1,32
764,400,49,49,9.44,0.6371,0,1,32
765,400,49,49,6.04,0.6366,0,1,32
766,335,49,51,16.89,0.6361,0,1,32
767,400,48,48,5.14,0.6357,0,1,32
768,400,49,49,10.74,0.6352,0,1,32
769,388,49,51,14.96,0.6347,0,1,32
770,337,49,51,23.37,0.6342,0,1,32
771,400,36,36,-4.81,0.6338,0,1,32
772,367,49,51,22.12,0.6333,0,1,32
773,354,49,51,13.4,0.6328,0,1,32
774,400,45,45,4.04,0.6323,0,1,32
775,348,49,51,17.06,0.6319,0,1,32
776,400,49,49,13.79,0.6314,0,1,32
777,400,49,49,3.44,0.6309,0,1,32
778,383,49,51,15.46,0.6304,0,1,32
779,398,49,51,10.26,0.63,0,1,32
780,346,49,51,19.43,0.6295,0,1,32
781,318,49,51,19.91,0.629,0,1,32
782,364,49,51,14.0,0.6285,0,1,32
783,342,49,51,12.87,0.6281,0,1,32
784,335,49,51,22.04,0.6276,0,1,32
785,385,49,51,14.59,0.6271,0,1,32
786,400,49,49,1.54,0.6266,0,1,32
787,353,49,51,16.06,0.6262,0,1,32
788,400,48,48,5.59,0.6257,0,1,32
789,399,49,51,12.3,0.6252,0,1,32
790,321,49,51,25.48,0.6248,0,1,32
791,328,49,51,19.01,0.6243,0,1,32
792,400,39,39,0.44,0.6238,0,1,32
793,400,29,29,-14.06,0.6233,0,1,32
794,400,27,27,-20.71,0.6229,0,1,32
795,400,29,29,-16.31,0.6224,0,1,32
796,400,36,36,-8.21,0.6219,0,1,32
797,394,49,51,9.6,0.6214,0,1,32
798,373,49,51,13.91,0.621,0,1,32
799,362,49,51,18.02,0.6205,0,1,32
800,349,49,51,8.05,0.62,0,1,32
801,334,49,51,14.5,0.6195,0,1,32
802,293,49,51,25.11,0.619,0,1,32
803,358,49,51,9.71,0.6186,0,1,32
804,374,49,51,11.5,0.6181,0,1,32
805,348,49,51,18.91,0.6176,0,1,32
806,397,49,51,6.27,0.6171,0,1,32
807,391,49,51,11.48,0.6167,0,1,32
808,349,49,51,21.05,0.6162,0,1,32
809,400,44,44,5.59,0.6157,0,1,32
810,343,49,51,19.31,0.6153,0,1,32
811,356,49,51,13.08,0.6148,0,1,32
812,362,49,51,16.87,0.6143,0,1,32
813,400,49,49,14.89,0.6138,0,1,32
814,357,49,51,13.97,0.6134,0,1,32
815,355,49,51,16.44,0.6129,0,1,32
816,303,49,51,26.11,0.6124,0,1,32
817,370,49,51,18.84,0.6119,0,1,32
818,319,49,51,21.05,0.6115,0,1,32
819,298,49,51,18.21,0.611,0,1,32
820,360,49,51,23.39,0.6105,0,1,32
821,317,49,51,20.27,0.61,0,1,32
822,350,49,51,14.49,0.6096,0,1,32
823,367,49,51,12.57,0.6091,0,1,32
824,365,49,51,11.89,0.6086,0,1,32
825,283,49,51,27.51,0.6081,0,1,32
826,400,48,48,8.44,0.6077,0,1,32
827,400,47,47,16.59,0.6072,0,1,32
828,333,49,51,15.61,0.6067,0,1,32
829,328,49,51,19.46,0.6062,0,1,32
830,303,49,51,25.06,0.6058,0,1,32
831,360,49,51,13.09,0.6053,0,1,32
832,346,49,51,13.63,0.6048,0,1,32
833,333,49,51,22.76,0.6043,0,1,32
834,400,49,49,8.19,0.6038,0,1,32
835,300,49,51,23.29,0.6034,0,1,32
836,372,49,51,7.62,0.6029,0,1,32
837,292,49,51,26.77,0.6024,0,1,32
838,295,49,51,26.09,0.6019,0,1,32
839,298,49,51,26.86,0.6015,0,1,32
840,400,46,46,6.29,0.601,0,1,32
841,400,49,49,15.34,0.6005,0,1,32
842,375,49,51,16.94,0.6,0,1,32
843,353,49,51,16.16,0.5996,0,1,32
844,347,49,51,23.37,0.5991,0,1,32
845,400,49,49,8.94,0.5986,0,1,32
846,382,49,51,18.37,0.5981,0,1,32
847,398,49,51,11.66,0.5977,0,1,32
848,340,49,51,12.29,0.5972,0,1,32
849,322,49,51,18.47,0.5967,0,1,32
850,400,49,49,8.99,0.5962,0,1,32
851,292,49,51,24.37,0.5958,0,1,32
852,315,49,51,18.64,0.5953,0,1,32
853,390,49,51,17.19,0.5948,0,1,32
854,287,49,51,23.57,0.5944,0,1,32
855,344,49,51,15.9,0.5939,0,1,32
856,333,49,51,21.91,0.5934,0,1,32
857,300,49,51,22.64,0.5929,0,1,32
858,326,49,51,20.53,0.5925,0,1,32
859,396,49,51,8.18,0.592,0,1,32
860,333,49,51,16.76,0.5915,0,1,32
861,332,49,51,20.17,0.591,0,1,32
862,283,49,51,28.51,0.5906,0,1,32
863,254,49,51,29.9,0.5901,0,1,32
864,357,49,51,1.12,0.5896,0,1,32
865,255,49,51,30.79,0.5891,0,1,32
866,354,49,51,16.35,0.5887,0,1,32
867,300,49,51,21.89,0.5882,0,1,32
868,271,49,51,26.83,0.5877,0,1,32
869,400,20,20,-21.06,0.5872,0,1,32
870,400,23,23,-18.11,0.5867,0,1,32
871,400,46,46,2.64,0.5863,0,1,32
872,400,49,49,6.79,0.5858,0,1,32
873,400,49,49,10.04,0.5853,0,1,32
874,400,30,30,-16.36,0.5849,0,1,32
875,400,27,27,-15.36,0.5844,0,1,32
876,400,44,44,4.64,0.5839,0,1,32
877,376,49,51,10.43,0.5834,0,1,32
878,351,49,51,23.03,0.583,0,1,32
879,400,48,48,8.84,0.5825,0,1,32
880,382,49,51,20.72,0.582,0,1,32
881,400,48,48,14.94,0.5815,0,1,32
882,400,47,47,14.14,0.5811,0,1,32
883,356,49,51,17.83,0.5806,0,1,32
884,400,36,36,1.69,0.5801,0,1,32
885,317,49,51,22.02,0.5796,0,1,32
886,358,49,51,16.31,0.5792,0,1,32
887,303,49,51,19.81,0.5787,0,1,32
888,303,49,51,25.36,0.5782,0,1,32
889,400,47,47,7.24,0.5777,0,1,32
890,334,49,51,20.65,0.5773,0,1,32
891,294,49,51,23.2,0.5768,0,1,32
892,378,49,51,11.41,0.5763,0,1,32
893,310,49,51,22.64,0.5758,0,1,32
894,361,49,51,18.58,0.5754,0,1,32
895,336,49,51,25.38,0.5749,0,1,32
896,293,49,51,25.01,0.5744,0,1,32
897,329,49,51,25.85,0.5739,0,1,32
898,313,49,51,23.16,0.5735,0,1,32
899,311,49,51,24.23,0.573,0,1,32
900,400,47,47,7.79,0.5725,0,1,32
901,323,49,51,24.61,0.572,0,1,32
902,389,49,51,16.2,0.5716,0,1,32
903,365,49,51,19.04,0.5711,0,1,32
904,400,48,48,15.19,0.5706,0,1,32
905,290,49,51,28.84,0.5701,0,1,32
906,294,49,51,24.85,0.5696,0,1,32
907,303,49,51,27.61,0.5692,0,1,32
908,260,49,51,25.09,0.5687,0,1,32
909,305,49,51,24.54,0.5682,0,1,32
910,292,49,51,19.07,0.5677,0,1,32
911,299,49,51,27.1,0.5673,0,1,32
912,334,49,51,15.95,0.5668,0,1,32
913,241,49,51,31.08,0.5663,0,1,32
914,301,49,51,22.78,0.5658,0,1,32
915,262,49,51,26.22,0.5654,0,1,32
916,295,49,51,30.59,0.5649,0,1,32
917,235,49,51,30.94,0.5644,0,1,32
918,293,49,51,25.96,0.5639,0,1,32
919,369,49,51,20.0,0.5635,0,1,32
920,314,49,51,26.0,0.563,0,1,32
921,341,49,51,25.73,0.5625,0,1,32
922,290,49,51,21.69,0.562,0,1,32
923,309,49,51,26.8,0.5616,0,1,32
924,300,49,51,18.89,0.5611,0,1,32
925,321,49,51,28.43,0.5606,0,1,32
926,313,49,51,25.91,0.5601,0,1,32
927,229,49,51,33.8,0.5597,0,1,32
928,332,49,51,17.02,0.5592,0,1,32
929,296,49,51,21.03,0.5587,0,1,32
930,343,49,51,26.81,0.5583,0,1,32
931,354,49,51,20.1,0.5578,0,1,32
932,400,47,47,9.59,0.5573,0,1,32
933,309,49,51,21.6,0.5568,0,1,32
934,268,49,51,33.31,0.5564,0,1,32
935,321,49,51,17.63,0.5559,0,1,32
936,290,49,51,24.64,0.5554,0,1,32
937,327,49,51,20.12,0.5549,0,1,32
938,400,49,49,4.49,0.5545,0,1,32
939,378,49,51,7.36,0.554,0,1,32
940,299,49,51,26.05,0.5535,0,1,32
941,272,49,51,26.47,0.553,0,1,32
942,400,37,37,3.94,0.5526,0,1,32
943,400,48,48,15.89,0.5521,0,1,32
944,291,49,51,29.48,0.5516,0,1,32
945,325,49,51,20.99,0.5511,0,1,32
946,251,49,51,23.93,0.5507,0,1,32
947,313,49,51,24.61,0.5502,0,1,32
948,325,49,51,22.44,0.5497,0,1,32
949,349,49,51,19.95,0.5492,0,1,32
950,255,49,51,29.54,0.5488,0,1,32
951,339,49,51,23.9,0.5483,0,1,32
952,305,49,51,21.14,0.5478,0,1,32
953,292,49,51,27.07,0.5473,0,1,32
954,248,49,51,32.56,0.5469,0,1,32
955,400,49,49,11.84,0.5464,0,1,32
956,282,49,51,26.72,0.5459,0,1,32
957,280,49,51,29.84,0.5454,0,1,32
958,300,49,51,26.69,0.545,0,1,32
959,285,49,51,25.49,0.5445,0,1,32
960,321,49,51,24.98,0.544,0,1,32
961,303,49,51,26.56,0.5435,0,1,32
962,281,49,51,27.68,0.5431,0,1,32
963,230,49,51,33.94,0.5426,0,1,32
964,275,49,51,30.14,0.5421,0,1,32
965,270,49,51,27.39,0.5416,0,1,32
966,308,49,51,25.36,0.5412,0,1,32
967,329,49,51,16.3,0.5407,0,1,32
968,255,49,51,26.74,0.5402,0,1,32
969,283,49,51,28.71,0.5397,0,1,32
970,320,49,51,25.44,0.5393,0,1,32
971,232,49,51,29.27,0.5388,0,1,32
972,257,49,51,27.32,0.5383,0,1,32
973,280,49,51,28.39,0.5378,0,1,32
974,278,49,51,27.96,0.5373,0,1,32
975,226,49,51,30.13,0.5369,0,1,32
976,255,49,51,23.59,0.5364,0,1,32
977,285,49,51,32.09,0.5359,0,1,32
978,290,49,51,26.44,0.5354,0,1,32
979,270,49,51,29.14,0.535,0,1,32
980,302,49,51,21.72,0.5345,0,1,32
981,307,49,51,26.62,0.534,0,1,32
982,400,48,50,17.89,0.5335,0,1,32
983,268,49,51,31.81,0.5331,0,1,32
984,388,49,51,18.46,0.5326,0,1,32
985,287,49,51,33.12,0.5321,0,1,32
986,273,49,51,30.76,0.5316,0,1,32
987,267,49,51,26.07,0.5312,0,1,32
988,282,49,51,24.52,0.5307,0,1,32
989,286,49,51,27.23,0.5302,0,1,32
990,307,49,51,23.32,0.5297,0,1,32
991,301,49,51,26.83,0.5293,0,1,32
992,263,49,51,30.61,0.5288,0,1,32
993,307,49,51,25.07,0.5283,0,1,32
994,281,49,51,23.63,0.5279,0,1,32
995,345,49,51,25.74,0.5274,0,1,32
996,341,49,51,23.38,0.5269,0,1,32
997,269,49,51,26.55,0.5264,0,1,32
998,293,49,51,30.26,0.526,0,1,32
999,253,49,51,29.96,0.5255,0,1,32
1000,238,49,51,31.31,0.525,0,1,32
1001,237,49,51,33.52,0.5245,0,1,32
1002,287,49,51,23.47,0.5241,0,1,32
1003,208,49,51,36.41,0.5236,0,1,32
1004,238,49,51,35.36,0.5231,0,1,32
1005,242,49,51,35.27,0.5226,0,1,32
1006,383,49,51,14.41,0.5222,0,1,32
1007,346,49,51,23.48,0.5217,0,1,32
1008,267,49,51,27.97,0.5212,0,1,32
1009,279,49,51,24.25,0.5207,0,1,32
1010,290,49,51,27.94,0.5203,0,1,32
1011,281,49,51,29.08,0.5198,0,1,32
1012,230,49,51,35.99,0.5193,0,1,32
1013,260,49,51,28.74,0.5188,0,1,32
1014,280,49,51,30.04,0.5184,0,1,32
1015,315,49,51,20.29,0.5179,0,1,32
1016,244,49,51,28.5,0.5174,0,1,32
1017,215,49,51,32.69,0.5169,0,1,32
1018,252,49,51,25.12,0.5165,0,1,32
1019,270,49,51,34.94,0.516,0,1,32
1020,285,49,51,27.04,0.5155,0,1,32
1021,268,49,51,25.31,0.515,0,1,32
1022,252,49,51,31.17,0.5146,0,1,32
1023,282,49,51,28.02,0.5141,0,1,32
1024,302,49,51,25.57,0.5136,0,1,32
1025,281,49,51,24.88,0.5131,0,1,32
1026,257,49,51,29.27,0.5127,0,1,32
1027,304,49,51,26.2,0.5122,0,1,32
1028,334,49,51,17.0,0.5117,0,1,32
1029,284,49,51,29.7,0.5112,0,1,32
1030,260,49,51,32.89,0.5108,0,1,32
1031,252,49,51,30.92,0.5103,0,1,32
1032,307,49,51,24.97,0.5098,0,1,32
1033,271,49,51,33.48,0.5093,0,1,32
1034,343,49,51,20.86,0.5089,0,1,32
1035,270,49,51,26.29,0.5084,0,1,32
1036,219,49,51,36.0,0.5079,0,1,32
1037,236,49,51,38.48,0.5074,0,1,32
1038,279,49,51,28.05,0.507,0,1,32
1039,307,49,51,26.12,0.5065,0,1,32
1040,291,49,51,28.68,0.506,0,1,32
1041,255,49,51,31.84,0.5055,0,1,32
1042,313,49,51,17.21,0.505,0,1,32
1043,296,49,51,32.83,0.5046,0,1,32
1044,321,49,51,24.78,0.5041,0,1,32
1045,274,49,51,26.9,0.5036,0,1,32
1046,327,49,51,23.27,0.5031,0,1,32
1047,400,48,50,11.99,0.5027,0,1,32
1048,400,49,49,14.04,0.5022,0,1,32
1049,259,49,51,28.2,0.5017,0,1,32
1050,247,49,51,30.87,0.5012,0,1,32
1051,247,49,51,36.17,0.5008,0,1,32
1052,274,49,51,35.2,0.5003,0,1,32
1053,258,49,51,34.41,0.4998,0,1,32
1054,213,49,51,31.46,0.4993,0,1,32
1055,331,49,51,19.23,0.4989,0,1,32
1056,267,49,51,29.37,0.4984,0,1,32
1057,346,49,51,24.38,0.4979,0,1,32
1058,399,49,51,11.9,0.4974,0,1,32
1059,267,49,51,23.12,0.497,0,1,32
1060,293,49,51,26.01,0.4965,0,1,32
1061,268,49,51,32.61,0.496,0,1,32
1062,258,49,51,30.81,0.4956,0,1,32
1063,245,49,51,29.04,0.4951,0,1,32
1064,259,49,51,33.45,0.4946,0,1,32
1065,400,31,31,2.69,0.4941,0,1,32
1066,328,49,51,26.96,0.4937,0,1,32
1067,300,49,51,30.49,0.4932,0,1,32
1068,244,49,51,30.35,0.4927,0,1,32
1069,260,49,51,31.74,0.4922,0,1,32
1070,288,49,51,28.76,0.4918,0,1,32
1071,299,49,51,27.4,0.4913,0,1,32
1072,283,49,51,26.36,0.4908,0,1,32
1073,279,49,51,27.4,0.4903,0,1,32
1074,211,49,51,32.58,0.4899,0,1,32
1075,215,49,51,35.99,0.4894,0,1,32
1076,217,49,51,33.72,0.4889,0,1,32
1077,245,49,51,29.89,0.4884,0,1,32
1078,233,49,51,31.36,0.4879,0,1,32
1079,241,49,51,29.98,0.4875,0,1,32
1080,258,49,51,32.16,0.487,0,1,32
1081,273,49,51,28.76,0.4865,0,1,32
1082,257,49,51,30.17,0.486,0,1,32
1083,386,49,51,12.18,0.4856,0,1,32
1084,258,49,51,29.11,0.4851,0,1,32
1085,253,49,51,24.06,0.4846,0,1,32
1086,257,49,51,27.12,0.4841,0,1,32
1087,305,49,51,23.59,0.4837,0,1,32
1088,222,49,51,33.27,0.4832,0,1,32
1089,202,49,51,36.57,0.4827,0,1,32
1090,270,49,51,31.89,0.4822,0,1,32
1091,248,49,51,31.96,0.4818,0,1,32
1092,244,49,51,40.1,0.4813,0,1,32
1093,245,49,51,31.84,0.4808,0,1,32
1094,271,49,51,28.93,0.4803,0,1,32
1095,270,49,51,33.49,0.4799,0,1,32
1096,234,49,51,40.1,0.4794,0,1,32
1097,291,49,51,32.68,0.4789,0,1,32
1098,234,49,51,33.35,0.4784,0,1,32
1099,258,49,51,35.81,0.478,0,1,32
1100,213,49,51,34.31,0.4775,0,1,32
1101,263,49,51,31.46,0.477,0,1,32
1102,281,49,51,24.88,0.4766,0,1,32
1103,199,49,51,38.75,0.4761,0,1,32
1104,245,49,51,37.74,0.4756,0,1,32
1105,253,49,51,34.01,0.4751,0,1,32
1106,248,49,51,28.76,0.4747,0,1,32
1107,222,49,51,37.27,0.4742,0,1,32
1108,238,49,51,30.26,0.4737,0,1,32
1109,243,49,51,32.46,0.4732,0,1,32
1110,260,49,51,33.19,0.4728,0,1,32
1111,400,48,48,15.14,0.4723,0,1,32
1112,334,49,51,25.15,0.4718,0,1,32
1113,311,49,51,26.13,0.4713,0,1,32
1114,258,49,51,31.06,0.4708,0,1,32
1115,217,49,51,31.12,0.4704,0,1,32
1116,270,49,51,32.29,0.4699,0,1,32
1117,262,49,51,32.62,0.4694,0,1,32
1118,242,49,51,35.27,0.4689,0,1,32
1119,289,49,51,28.25,0.4685,0,1,32
1120,276,49,51,28.63,0.468,0,1,32
1121,227,49,51,35.62,0.4675,0,1,32
1122,221,49,51,38.18,0.467,0,1,32
1123,237,49,51,33.17,0.4666,0,1,32
1124,210,49,51,39.59,0.4661,0,1,32
1125,281,49,51,22.68,0.4656,0,1,32
1126,227,49,51,34.07,0.4652,0,1,32
1127,225,49,51,31.89,0.4647,0,1,32
1128,385,49,51,23.94,0.4642,0,1,32
1129,241,49,51,32.38,0.4637,0,1,32
1130,313,49,51,32.01,0.4633,0,1,32
1131,292,49,51,26.52,0.4628,0,1,32
1132,260,49,51,32.84,0.4623,0,1,32
1133,315,49,51,27.24,0.4618,0,1,32
1134,230,49,51,32.49,0.4614,0,1,32
1135,270,49,51,30.49,0.4609,0,1,32
1136,306,49,51,27.78,0.4604,0,1,32
1137,212,49,51,36.77,0.4599,0,1,32
1138,227,49,51,32.52,0.4595,0,1,32
1139,212,49,51,39.02,0.459,0,1,32
1140,210,49,51,34.59,0.4585,0,1,32
1141,224,49,51,33.7,0.458,0,1,32
1142,214,49,51,28.85,0.4576,0,1,32
1143,231,49,51,31.63,0.4571,0,1,32
1144,265,49,51,34.09,0.4566,0,1,32
1145,254,49,51,29.0,0.4561,0,1,32
1146,250,49,51,33.99,0.4557,0,1,32
1147,237,49,51,33.12,0.4552,0,1,32
1148,210,49,51,35.84,0.4547,0,1,32
1149,289,49,51,25.35,0.4542,0,1,32
1150,247,49,51,30.97,0.4538,0,1,32
1151,240,49,51,32.09,0.4533,0,1,32
1152,234,49,51,32.25,0.4528,0,1,32
1153,244,49,51,33.25,0.4523,0,1,32
1154,235,49,51,35.19,0.4519,0,1,32
1155,256,49,51,26.23,0.4514,0,1,32
1156,249,49,51,37.2,0.4509,0,1,32
1157,221,49,51,30.03,0.4504,0,1,32
1158,192,49,51,36.62,0.45,0,1,32
1159,223,49,51,37.96,0.4495,0,1,32
1160,265,49,51,29.69,0.449,0,1,32
1161,225,49,51,32.34,0.4485,0,1,32
1162,306,49,51,24.23,0.4481,0,1,32
1163,276,49,51,30.13,0.4476,0,1,32
1164,400,47,47,23.34,0.4471,0,1,32
1165,400,28,28,-2.71,0.4466,0,1,32
1166,397,49,51,18.12,0.4462,0,1,32
1167,272,49,51,31.87,0.4457,0,1,32
1168,325,49,51,26.09,0.4452,0,1,32
1169,244,49,51,35.4,0.4447,0,1,32
1170,272,49,51,30.57,0.4443,0,1,32
1171,240,49,51,30.34,0.4438,0,1,32
1172,217,49,51,36.92,0.4433,0,1,32
1173,252,49,51,35.97,0.4428,0,1,32
1174,400,49,49,16.24,0.4424,0,1,32
1175,271,49,51,32.68,0.4419,0,1,32
1176,262,49,51,36.02,0.4414,0,1,32
1177,198,49,51,34.71,0.4409,0,1,32
1178,225,49,51,32.49,0.4405,0,1,32
1179,400,47,47,14.84,0.44,0,1,32
1180,290,49,51,28.19,0.4395,0,1,32
1181,248,49,51,33.81,0.439,0,1,32
1182,229,49,51,36.2,0.4386,0,1,32
1183,204,49,51,37.75,0.4381,0,1,32
